or	O
discontinues	O
therapy	O
with	O
a	O
strong	O
CYP3A4	O
inhibitor	O
(	O
e	O
.	O
g	O
.	O
,	O
ketoconazole	B
,	O
erythromycin	B
,	O
itraconazole	B
;	O

Elevated	O
plasma	O
levels	O
of	O
theophylline	B
have	O
been	O
reported	O
with	O
concomitant	O
use	O
of	O
some	O
quinolones	B
.	O

There	O
have	O
been	O
reports	O
of	O
theophylline	B
-	O
related	O
side	O
-	O
effects	O
in	O
patients	O
on	O
concomitant	O
theophylline	B
-	O
quinolone	B
therapy	O
.	O

Therefore	O
,	O
monitoring	O
of	O
theophylline	B
plasma	O
levels	O
should	O
be	O
considered	O
and	O
dosage	O
of	O
theophylline	B
adjusted	O
as	O
required	O
.	O

Quinolones	B
have	O
also	O
been	O
shown	O
to	O
interfere	O
with	O
the	O
metabolism	O
of	O
caffeine	B
.	O

Although	O
this	O
interaction	O
has	O
not	O
been	O
reported	O
with	O
cinoxacin	B
,	O
caution	O
should	O
be	O
exercised	O
when	O
cinoxacin	B
is	O
given	O
concomitantly	O
with	O
caffeine	B
-	O
containing	O
products	O
.	O

Antacids	B
or	O
sucralfate	B
substantially	O
interfere	O
with	O
the	O
absorption	O
of	O
some	O
quinolones	B
,	O
resulting	O
in	O
low	O
urine	O
levels	O
.	O

Also	O
,	O
concomitant	O
administration	O
of	O
quinolones	B
with	O
products	O
containing	O
iron	B
,	O
multivitamins	B
containing	O
zinc	B
,	O
or	O
Videx	B
(	O
didanosine	B
)	O
chewable	O
/	O
buffered	O
tablets	O
or	O
the	O
pediatric	O
powder	O
for	O
oral	O
solution	O
may	O
result	O
in	O
low	O
urine	O
levels	O
.	O

Quinolones	B
,	O
including	O
cinoxacin	B
,	O
may	O
enhance	O
the	O
effects	O
of	O
oral	O
anticoagulants	B
,	O
such	O
as	O
warfarin	B
or	O
its	O
derivatives	O
.	O

Seizures	O
have	O
been	O
reported	O
in	O
patients	O
taking	O
another	O
quinolone	B
class	I
antimicrobial	I
and	O
the	O
nonsteroidal	B
anti	O
-	O
inflammatory	O
drug	B
fenbufen	I
concurrently	O
.	O

Physicians	O
are	O
provided	O
this	O
information	O
to	O
increase	O
awareness	O
of	O
the	O
potential	O
for	O
serious	O
interactions	O
when	O
cinoxacin	B
and	O
certain	O
nonsteroidal	B
anti	O
-	O
inflammatory	O
agents	B
are	O
administered	O
concomitantly	O
.	O

Elevated	O
cyclosporine	B
serum	O
levels	O
have	O
been	O
reported	O
with	O
the	O
concomitant	O
use	O
of	O
quinolones	B
and	O
cyclosporine	B
.	O

Some	O
quinolones	B
,	O
including	O
ciprofloxacin	B
,	O
have	O
also	O
been	O
shown	O
to	O
interfere	O
with	O
the	O
metabolism	O
of	O
caffeine	B
.	O

Some	O
quinolones	B
,	O
including	O
ciprofloxacin	B
,	O
have	O
been	O
associated	O
with	O
transient	O
elevations	O
in	O
serum	O
creatinine	O
in	O
patients	O
receiving	O
cyclosporine	B
concomitantly	O
.	O

Glyburide	B
:	O
The	O
concomitant	O
administration	O
of	O
ciprofloxacin	B
with	O
the	O
sulfonylurea	B
glyburide	I
has	O
,	O
on	O
rare	O
occasions	O
,	O
resulted	O
in	O
severe	O
hypoglycemia	O
.	O

Histamine	B
H2	O
-	O
receptor	O
antagonists	B
:	O
Histamine	B
H2	O
-	O
receptor	O
antagonists	B
appear	O
to	O
have	O
no	O
significant	O
effect	O
on	O
the	O
bioavailability	O
of	O
ciprofloxacin	B
.	O

Methotrexate	B
Renal	O
tubular	O
transport	O
of	O
methotrexate	B
may	O
be	O
inhibited	O
by	O
concomitant	O
administration	O
of	O
ciprofloxacin	B
,	O
potentially	O
leading	O
to	O
increased	O
plasma	O
levels	O
of	O
methotrexate	B
.	O

Therefore	O
,	O
patients	O
under	O
methotrexate	B
therapy	O
should	O
be	O
carefully	O
monitored	O
when	O
concomitant	O
ciprofloxacin	B
therapy	O
is	O
indicated	O
.	O

Multivalent	O
Cation	O
-	O
Containing	O
Products	O
:	O
Concurrent	O
administration	O
of	O
a	O
quinolone	B
,	O
including	O
ciprofloxacin	B
,	O
with	O
multivalent	O
cation	O
-	O
containing	O
products	O
such	O
as	O
magnesium	B
or	O
aluminum	B
antacids	I
,	O
sucralfate	B
,	O
VIDEX	B
chewable	O
/	O
buffered	O
tablets	O
or	O
pediatric	O
powder	O
,	O
or	O
products	O
containing	O
calcium	B
,	O
iron	B
,	O
or	O
zinc	B
may	O
substantially	O
decrease	O
the	O
absorption	O
of	O
ciprofloxacin	B
,	O
resulting	O
in	O
serum	O
and	O
urine	O
levels	O
considerably	O
lower	O
than	O
desired	O
.	O

This	O
time	O
window	O
is	O
different	O
than	O
for	O
other	O
oral	O
formulations	O
of	O
ciprofloxacin	B
,	O
which	O
are	O
usually	O
administered	O
2	O
hours	O
before	O
or	O
6	O
hours	O
after	O
antacids	B
.	O

Non	O
-	O
steroidal	O
anti	O
-	O
inflammatory	O
drugs	B
(	O
but	O
not	O
aspirin	B
)	O
:	O
These	O
drugs	B
in	O
combination	O
with	O
very	O
high	O
doses	O
of	O
quinolones	B
have	O
been	O
shown	O
to	O
provoke	O
convulsions	O
in	O
pre	O
-	O
clinical	O
studies	O
.	O

Omeprazole	B
:	O
The	O
rate	O
and	O
extent	O
of	O
absorption	O
of	O
ciprofloxacin	B
was	O
bioequivalent	O
when	O
Proquin	B
XR	I
was	O
given	O
alone	O
or	O
when	O
Proquin	B
XR	I
was	O
given	O
2	O
hours	O
after	O
omeprazole	B
at	O
the	O
dose	O
that	O
maximally	O
suppresses	O
gastric	O
acid	O
secretion	O
.	O

Omeprazole	B
should	O
be	O
taken	O
as	O
directed	O
and	O
Proquin	B
XR	I
should	O
be	O
taken	O
with	O
a	O
main	O
meal	O
of	O
the	O
day	O
,	O
preferably	O
the	O
evening	O
meal	O
.	O
.	O

Phenytoin	B
:	O
Altered	O
serum	O
levels	O
of	O
phenytoin	B
(	O
increased	O
and	O
decreased	O
)	O
have	O
been	O
reported	O
in	O
patients	O
receiving	O
concomitant	O
ciprofloxacin	B
.	O

Probenecid	B
:	O
Probenecid	B
interferes	O
with	O
renal	O
tubular	O
secretion	O
of	O
ciprofloxacin	B
and	O
produces	O
an	O
increase	O
in	O
the	O
level	O
of	O
ciprofloxacin	B
in	O
serum	O
.	O

Theophylline	B
:	O
As	O
with	O
some	O
other	O
quinolones	B
,	O
concurrent	O
administration	O
of	O
ciprofloxacin	B
with	O
theophylline	B
may	O
lead	O
to	O
elevated	O
serum	O
concentrations	O
of	O
theophylline	B
and	O
prolongation	O
of	O
its	O
elimination	O
half	O
-	O
life	O
.	O

Warfarin	B
:	O
Quinolones	B
have	O
been	O
reported	O
to	O
enhance	O
the	O
effects	O
of	O
the	O
oral	O
anticoagulant	B
warfarin	I
or	O
its	O
derivatives	O
.	O

In	O
some	O
cases	O
where	O
serious	O
ventricular	O
arrhythmias	O
,	O
QT	O
prolongation	O
,	O
and	O
torsades	O
de	O
pointes	O
have	O
occurred	O
when	O
cisapride	B
was	O
taken	O
in	O
conjunction	O
with	O
one	O
of	O
the	O
cytochrome	O
P450	O
3A4	O
inhibitors	O
,	O
elevated	O
blood	O
cisapride	B
levels	O
were	O
noted	O
at	O
the	O
time	O
of	O
the	O
QT	O
prolongation	O
.	O

Antibiotics	B
:	O
In	O
vitro	O
and	O
/	O
or	O
in	O
vivo	O
data	O
show	O
that	O
clarithromycin	B
,	O
erythromycin	B
,	O
and	O
troleandomycin	B
markedly	O
inhibit	O
the	O
metabolism	O
of	O
cisapride	B
,	O
which	O
can	O
result	O
in	O
an	O
increase	O
in	O
plasma	O
cisapride	B
levels	O
and	O
prolongation	O
of	O
the	O
QT	O
interval	O
on	O
the	O
ECG	O
.	O

Anticholinergics	B
:	O
Concurrent	O
administration	O
of	O
certain	O
anticholinergic	B
compounds	I
,	O
such	O
as	O
belladonna	B
alkaloids	I
and	O
dicyclomine	B
,	O
would	O
be	O
expected	O
to	O
compromise	O
the	O
beneficial	O
effects	O
of	O
cisapride	B
.	O

Anticoagulants	B
(	O
Oral	O
)	O
:	O
In	O
patients	O
receiving	O
oral	O
anticoagulants	B
,	O
the	O
coagulation	O
times	O
were	O
increased	O
in	O
some	O
cases	O
.	O

It	O
is	O
advisable	O
to	O
check	O
coagulation	O
time	O
within	O
the	O
first	O
few	O
days	O
after	O
the	O
start	O
and	O
discontinuation	O
of	O
cisapride	B
therapy	O
,	O
with	O
an	O
appropriate	O
adjustment	O
of	O
the	O
anticoagulant	B
dose	O
,	O
if	O
necessary	O
.	O

Antidepressants	B
:	O
In	O
vitro	O
data	O
indicate	O
that	O
nefazodone	B
inhibits	O
the	O
metabolism	O
of	O
cisapride	B
,	O
which	O
can	O
result	O
in	O
an	O
increase	O
in	O
plasma	O
cisapride	B
levels	O
and	O
prolongation	O
of	O
the	O
QT	O
interval	O
on	O
the	O
ECG	O
.	O

Antifungals	B
:	O
In	O
vitro	O
and	O
/	O
or	O
in	O
vivo	O
data	O
indicate	O
that	O
fluconazole	B
,	O
itraconazole	B
,	O
and	O
oral	O
ketoconazole	B
markedly	O
inhibit	O
the	O
metabolism	O
of	O
cisapride	B
,	O
which	O
can	O
result	O
in	O
an	O
increase	O
in	O
plasma	O
cisapride	B
levels	O
and	O
prolongation	O
of	O
the	O
QT	O
interval	O
on	O
the	O
ECG	O
.	O

Human	O
pharmacokinetic	O
data	O
indicate	O
that	O
oral	O
ketoconazole	B
markedly	O
inhibits	O
the	O
metabolism	O
of	O
cisapride	B
,	O
resulting	O
in	O
a	O
mean	O
eight	O
-	O
fold	O
increase	O
in	O
AUC	O
of	O
cisapride	B
.	O

A	O
study	O
in	O
14	O
normal	O
male	O
and	O
female	O
volunteers	O
suggests	O
that	O
coadministration	O
of	O
cisapride	B
and	O
ketoconazole	B
can	O
result	O
in	O
prolongation	O
of	O
the	O
QT	O
interval	O
on	O
the	O
ECG	O
.	O

H2	B
Receptor	I
Antagonists	I
:	O
Cimetidine	B
coadministration	O
leads	O
to	O
an	O
increased	O
peak	O
plasma	O
concentration	O
and	O
AUC	O
of	O
cisapride	B
,	O
there	O
is	O
no	O
effect	O
on	O
cisapride	B
absorption	O
when	O
it	O
is	O
coadministered	O
with	O
ranitidine	B
.	O

The	O
gastrointestinal	O
absorption	O
of	O
cimetidine	B
and	O
ranitidine	B
is	O
accelerated	O
when	O
they	O
are	O
coadministered	O
with	O
cisapride	B
.	O

Protease	B
Inhibitors	I
:	O
In	O
vitro	O
data	O
indicate	O
that	O
indinavir	B
and	O
ritonavir	B
markedly	O
inhibit	O
the	O
metabolism	O
of	O
cisapride	B
which	O
can	O
result	O
in	O
an	O
increase	O
in	O
plasma	O
cisapride	B
levels	O
and	O
prolongation	O
of	O
the	O
QT	O
interval	O
on	O
the	O
ECG	O
.	O

Other	O
:	O
Coadministration	O
of	O
grapefruit	O
juice	O
with	O
cisapride	B
increases	O
the	O
bioavailability	O
of	O
cisapride	B
and	O
concomitant	O
use	O
should	O
be	O
avoided	O
.	O

Cisapride	B
should	O
not	O
be	O
used	O
concomitantly	O
with	O
other	O
drugs	O
known	O
to	O
prolong	O
the	O
QT	O
interval	O
:	O
certain	O
antiarrhythmics	B
,	O
including	O
those	O
of	O
Class	O
IA	O
(	O
such	O
as	O
quinidine	B
and	O
procainamide	B
)	O
and	O
Class	O
III	O
(	O
such	O
as	O
sotalol	B
)	O
;	O

tricyclic	B
antidepressants	I
(	O
such	O
as	O
amitriptyline	B
)	O
;	O

certain	O
tetracyclic	B
antidepressants	I
(	O
such	O
as	O
maprotiline	B
)	O
;	O

certain	O
antipsychotic	B
medications	I
(	O
such	O
as	O
sertindole	B
)	O
;	O

astemizole	B
,	O
bepridil	B
,	O
sparfloxacin	B
,	O
and	O
terodiline	B
.	O

Administration	O
of	O
0	O
.	O
1	O
-	O
mg	O
/	O
kg	O
(	O
2	O
x	O
ED95	O
)	O
NIMBEX	B
at	O
10	O
%	O
or	O
95	O
%	O
recovery	O
following	O
an	O
intubating	O
dose	O
of	O
succinylcholine	B
(	O
1	O
mg	O
/	O
kg	O
)	O
produced	O
95	O
%	O
neuromuscular	O
block	O
.	O

The	O
time	O
to	O
onset	O
of	O
maximum	O
block	O
following	O
NIMBEX	B
is	O
approximately	O
2	O
minutes	O
faster	O
with	O
prior	O
administration	O
of	O
succinylcholine	B
.	O

Prior	O
administration	O
of	O
succinylcholine	B
had	O
no	O
effect	O
on	O
the	O
duration	O
of	O
neuromuscular	O
block	O
following	O
initial	O
or	O
maintenance	O
bolus	O
doses	O
of	O
NIMBEX	B
.	O

Infusion	O
requirements	O
of	O
NIMBEX	B
in	O
patients	O
administered	O
succinylcholine	B
prior	O
to	O
infusions	O
of	O
NIMBEX	B
were	O
comparable	O
to	O
or	O
slightly	O
greater	O
than	O
when	O
succinylcholine	B
was	O
not	O
administered	O
.	O

The	O
use	O
of	O
NIMBEX	B
before	O
succinylcholine	B
to	O
attenuate	O
some	O
of	O
the	O
side	O
effects	O
of	O
succinylcholine	B
has	O
not	O
been	O
studied	O
.	O

Although	O
not	O
studied	O
systematically	O
in	O
clinical	O
trials	O
,	O
no	O
drug	O
interactions	O
were	O
observed	O
when	O
vecuronium	B
,	O
pancuronium	B
,	O
or	O
atracurium	B
were	O
administered	O
following	O
varying	O
degrees	O
of	O
recovery	O
from	O
single	O
doses	O
or	O
infusions	O
of	O
NIMBEX	B
.	O

Isoflurane	B
or	O
enflurane	B
administered	O
with	O
nitrous	B
oxide	I
/	O
oxygen	B
to	O
achieve	O
1	O
.	O
25	O
MAC	O
[	O
Minimum	O
Alveolar	O
Concentration	O
]	O
may	O
prolong	O
the	O
clinically	O
effective	O
duration	O
of	O
action	O
of	O
initial	O
and	O
maintenance	O
doses	O
of	O
NIMBEX	B
and	O
decrease	O
the	O
required	O
infusion	O
rate	O
of	O
NIMBEX	B
.	O

Fifteen	O
to	O
30	O
minutes	O
of	O
exposure	O
to	O
1	O
.	O
25	O
MAC	O
isoflurane	B
or	O
enflurane	B
had	O
minimal	O
effects	O
on	O
the	O
duration	O
of	O
action	O
of	O
initial	O
doses	O
of	O
NIMBEX	B
and	O
therefore	O
,	O
no	O
adjustment	O
to	O
the	O
initial	O
dose	O
should	O
be	O
necessary	O
when	O
NIMBEX	B
is	O
administered	O
shortly	O
after	O
initiation	O
of	O
volatile	O
agents	O
.	O

In	O
long	O
surgical	O
procedures	O
during	O
enflurane	B
or	O
isoflurane	B
anesthesia	O
,	O
less	O
frequent	O
maintenance	O
dosing	O
,	O
lower	O
maintenance	O
doses	O
,	O
or	O
reduced	O
infusion	O
rates	O
of	O
NIMBEX	B
may	O
be	O
necessary	O
.	O

In	O
clinical	O
studies	O
propofol	B
had	O
no	O
effect	O
on	O
the	O
duration	O
of	O
action	O
or	O
dosing	O
requirements	O
for	O
NIMBEX	B
.	O

Other	O
drugs	O
which	O
may	O
enhance	O
the	O
neuromuscular	O
blocking	O
action	O
of	O
nondepolarizing	B
agents	I
such	O
as	O
NIMBEX	B
include	O
certain	O
antibiotics	B
(	O
e	O
.	O
g	O
.	O
,	O
aminoglycosides	B
,	O
tetracyclines	B
,	O
bacitracin	B
,	O
polymyxins	B
,	O
lincomycin	B
,	O
clindamycin	B
,	O
colistin	B
,	O
and	O
sodium	B
colistemethate	I
)	O
,	O
magnesium	B
salts	O
,	O
lithium	B
,	O
local	O
anesthetics	B
,	O
procainamide	B
,	O
and	O
quinidine	B
.	O

Resistance	O
to	O
the	O
neuromuscular	B
blocking	I
action	O
of	O
nondepolarizing	B
neuromuscular	I
blocking	I
agents	I
has	O
been	O
demonstrated	O
in	O
patients	O
chronically	O
administered	O
phenytoin	B
or	O
carbamazepine	B
.	O

While	O
the	O
effects	O
of	O
chronic	O
phenytoin	B
or	O
carbamazepine	B
therapy	O
on	O
the	O
action	O
of	O
NIMBEX	B
are	O
unknown	O
,	O
slightly	O
shorter	O
durations	O
of	O
neuromuscular	O
block	O
may	O
be	O
anticipated	O
and	O
infusion	O
rate	O
requirements	O
may	O
be	O
higher	O
.	O

Plasma	O
levels	O
of	O
anticonvulsant	B
agents	I
may	O
become	O
subtherapeutic	O
during	O
cisplatin	B
therapy	O
.	O

Central	B
nervous	I
system	I
depressant	I
(	O
CNS	O
)	O
drugs	O
including	O
alcohol	B
,	O
antidepressants	B
,	O
antihistamines	B
,	O
antipsychotics	B
,	O
blood	O
pressure	O
medications	O
(	O
reserpine	B
,	O
methyldopa	B
,	O
beta	O
-	O
blockers	O
)	O
,	O
motion	O
sickness	O
medications	O
,	O
muscle	B
relaxants	I
,	O
narcotics	B
,	O
sedatives	B
,	O
sleeping	O
pills	O
and	O
tranquilizers	B

The	O
concurrent	O
administration	O
of	O
allopurinol	B
and	O
ampicillin	B
increases	O
substantially	O
the	O
incidence	O
of	O
rashes	O
in	O
patients	O
receiving	O
both	O
drugs	O
as	O
compared	O
to	O
patients	O
receiving	O
ampicillin	B
alone	O
.	O

It	O
is	O
not	O
known	O
whether	O
this	O
potentiation	O
of	O
ampicillin	B
rashes	O
is	O
due	O
to	O
allopurinol	B
or	O
the	O
hyperuricemia	O
present	O
in	O
these	O
patients	O
.	O

In	O
controlled	O
clinical	O
trials	O
of	O
AUGMENTIN	B
XR	I
,	O
22	O
patients	O
received	O
concomitant	O
allopurinol	B
and	O
AUGMENTIN	B
XR	I
.	O

However	O
,	O
this	O
sample	O
size	O
is	O
too	O
small	O
to	O
allow	O
for	O
any	O
conclusions	O
to	O
be	O
drawn	O
regarding	O
the	O
risk	O
of	O
rashes	O
with	O
concomitant	O
AUGMENTIN	B
XR	I
and	O
allopurinol	B
use	O
.	O

In	O
common	O
with	O
other	O
broad	O
-	O
spectrum	O
antibiotics	B
,	O
AUGMENTIN	B
XR	I
may	O
reduce	O
the	O
efficacy	O
of	O
oral	O
contraceptives	B

Additive	O
CNS	B
depression	O
may	O
occur	O
when	O
antihistamines	B
are	O
administered	O
concomitantly	O
with	O
other	O
CNS	B
depressants	I
including	O
barbiturates	B
,	O
tranquilizers	B
,	O
and	O
alcohol	B
.	O

Patients	O
receiving	O
antihistamines	B
should	O
be	O
advised	O
against	O
the	O
concurrent	O
use	O
of	O
other	O
CNS	B
depressant	I
drugs	I
.	O

Monoamine	B
oxidase	I
(	O
MAO	O
)	O
inhibitors	B
prolong	O
and	O
intensify	O
the	O
anticholinergic	O
effects	O
of	O
antihistamines	B
.	O

Amantadine	B
,	O
tricyclic	B
antidepressants	I
,	O
and	O
MAOIs	B
may	O
increase	O
anticholinergic	O
effect	O
of	O
clidinium	B
.	O

Clidinium	B
may	O
decrease	O
the	O
effect	O
of	O
phenothiazines	B
,	O
levodopa	B
,	O
and	O
ketoconazole	B
.	O

Clindamycin	B
has	O
been	O
shown	O
to	O
have	O
neuromuscular	B
blocking	I
properties	O
that	O
may	O
enhance	O
the	O
action	O
of	O
other	O
neuromuscular	B
blocking	I
agents	I
.	O

Antagonism	O
has	O
been	O
demonstrated	O
between	O
clindamycin	B
and	O
erythromycin	B
in	O
vitro	O
.	O

Alcohol	B
(	O
increases	O
bioavailability	O
by	O
50	O
%	O
)	O
,	O
cimetidine	B
,	O
and	O
valproates	O
.	O

Preliminary	O
data	O
which	O
suggest	O
that	O
dapsone	B
may	O
inhibit	O
the	O
anti	O
-	O
inflammatory	O
activity	O
of	O
Lamprene	B
have	O
not	O
been	O
confirmed	O
.	O

If	O
leprosy	O
-	O
associated	O
inflammatory	O
reactions	O
develop	O
in	O
patients	O
being	O
treated	O
with	O
dapsone	B
and	O
clofazimine	B
,	O
it	O
is	O
still	O
advisable	O
to	O
continue	O
treatment	O
with	O
both	O
drugs	O
.	O

Caution	O
should	O
be	O
exercised	O
when	O
anticoagulants	B
are	O
given	O
in	O
conjunction	O
with	O
Atromid	O
-	O
S	O
.	O

Atromid	O
-	O
S	O
may	O
displace	O
acidic	O
drugs	O
such	O
as	O
phenytoin	B
or	O
tolbutamide	B
from	O
their	O
binding	O
sites	O
.	O

The	O
hypoglycemic	O
effect	O
of	O
tolbutamide	B
has	O
been	O
reported	O
to	O
increase	O
when	O
Atromid	O
-	O
S	O
is	O
given	O
concurrently	O
.	O

Fulminant	O
rhabdomyolysis	O
has	O
been	O
seen	O
as	O
early	O
as	O
three	O
weeks	O
after	O
initiation	O
of	O
combined	O
therapy	O
with	O
another	O
fibrate	B
and	O
lovastatin	B
but	O
may	O
be	O
seen	O
after	O
several	O
months	O
.	O

For	O
these	O
reasons	O
,	O
it	O
is	O
felt	O
that	O
,	O
in	O
most	O
subjects	O
who	O
have	O
had	O
an	O
unsatisfactory	O
lipid	O
response	O
to	O
either	O
drug	O
alone	O
,	O
the	O
possible	O
benefits	O
of	O
combined	O
therapy	O
with	O
lovastatin	B
and	O
a	O
fibrate	B
do	O
not	O
outweigh	O
the	O
risks	O
of	O
severe	O
myopathy	O
,	O
rhabdomyolysis	O
,	O
and	O
acute	O
renal	O
failure	O
.	O

While	O
it	O
is	O
not	O
known	O
whether	O
this	O
interaction	O
occurs	O
with	O
fibrates	B
other	O
than	O
gemfibrozil	B
,	O
myopathy	O
and	O
rhabdomyolysis	O
have	O
occasionally	O
been	O
associated	O
with	O
the	O
use	O
of	O
fibrates	B
alone	O
,	O
including	O
clofibrate	B
.	O

Therefore	O
,	O
the	O
combined	O
use	O
of	O
lovastatin	B
with	O
fibrates	B
should	O
generally	O
be	O
avoided	O
.	O

Anafranil	B
should	O
not	O
be	O
used	O
with	O
MAO	B
inhibitors	I
.	O

Close	O
supervision	O
and	O
careful	O
adjustment	O
of	O
dosage	O
are	O
required	O
when	O
Anafranil	B
is	O
administered	O
with	O
anticholinergic	B
or	O
sympathomimetic	B
drugs	I
.	O

Several	O
tricyclic	B
antidepressants	I
have	O
been	O
reported	O
to	O
block	O
the	O
pharmacologic	O
effects	O
of	O
guanethidine	B
,	O
clonidine	B
,	O
or	O
similar	O
agents	O
,	O
and	O
such	O
an	O
effect	O
may	O
be	O
anticipated	O
with	O
CMI	B
because	O
of	O
its	O
structural	O
similarity	O
to	O
other	O
tricyclic	B
antidepressants	I
.	O

The	O
plasma	O
concentration	O
of	O
CMI	B
has	O
been	O
reported	O
to	O
be	O
increased	O
by	O
the	O
concomitant	O
administration	O
of	O
haloperidol	B
;	O

plasma	O
levels	O
of	O
several	O
closely	O
related	O
tricyclic	B
antidepressants	I
have	O
been	O
reported	O
to	O
be	O
increased	O
by	O
the	O
concomitant	O
administration	O
of	O
methylphenidate	B
or	O
hepatic	O
enzyme	O
inhibitors	O
(	O
e	O
.	O
g	O
.	O
,	O
cimetidine	B
,	O
fluoxetine	B
)	O
and	O
decreased	O
by	O
the	O
concomitant	O
administration	O
of	O
hepatic	O
enzyme	O
inducers	O
(	O
e	O
.	O
g	O
.	O
,	O
barbiturates	B
,	O
phenytoin	B
)	O
,	O
and	O
such	O
an	O
effect	O
may	O
be	O
anticipated	O
with	O
CMI	B
as	O
well	O
.	O

Administration	O
of	O
CMI	B
has	O
been	O
reported	O
to	O
increase	O
the	O
plasma	O
levels	O
of	O
phenobarbital	B
,	O
if	O
given	O
concomitantly	O
.	O

Poor	O
metabolizers	O
have	O
higher	O
than	O
expected	O
lasma	O
concentrations	O
of	O
tricyclic	B
antidepressants	I
(	O
TCAs	B
)	O
when	O
given	O
usual	O
doses	O
.	O

cimetidine	B
)	O
and	O
many	O
that	O
are	O
substrates	O
for	O
P450	O
2D6	O
(	O
many	O
other	O
antidepressants	B
,	O
phenothiazines	B
,	O
and	O
the	O
Type	B
1C	I
antiarrhythmics	I
propafenone	I
and	O
flecainide	B
)	O
.	O

While	O
all	O
the	O
selective	B
serotonin	I
reuptake	I
inhibitors	I
(	O
SSRIs	B
)	O
,	O
e	O
.	O
g	O
.	O
,	O
fluoxetine	B
,	O
sertraline	B
,	O
paroxetine	B
,	O
and	O
fluvoxamine	B
,	O
inhibit	O
P450	O
2D6	O
,	O
they	O
may	O
vary	O
in	O
the	O
extent	O
of	O
inhibition	O
.	O

Fluvoxamine	B
has	O
also	O
been	O
shown	O
to	O
inhibit	O
P450	O
1A2	O
,	O
an	O
isoform	O
also	O
involved	O
in	O
TCAmetabolism	O
.	O

The	O
extent	O
to	O
which	O
SSRI	B
-	O
TCAinteractions	O
may	O
pose	O
clinical	O
problems	O
will	O
depend	O
on	O
the	O
degree	O
of	O
inhibition	O
and	O
the	O
pharmacokinetics	O
of	O
the	O
SSRI	B
involved	O
.	O

Nevertheless	O
,	O
caution	O
is	O
indicated	O
in	O
the	O
co	O
-	O
administration	O
of	O
TCAs	B
with	O
any	O
of	O
the	O
SSRIs	B
and	O
also	O
in	O
switching	O
from	O
one	O
class	O
to	O
the	O
other	O
.	O

Of	O
particular	O
importance	O
,	O
sufficient	O
time	O
must	O
elapse	O
before	O
initiating	O
TCAtreatment	O
in	O
a	O
patient	O
being	O
withdrawn	O
from	O
fluoxetine	B
,	O
given	O
the	O
long	O
half	O
-	O
life	O
of	O
the	O
parent	O
and	O
active	O
metabolite	O
(	O
at	O
least	O
5	O
weeks	O
may	O
be	O
necessary	O
)	O
.	O

Concomitant	O
use	O
of	O
agents	O
in	O
the	O
tricyclic	B
antidepressant	I
class	I
(	O
which	O
includes	O
Anafranil	B
)	O
with	O
drugs	O
that	O
can	O
inhibit	O
cytochrome	O
P450	O
2D6	O
may	O
require	O
lower	O
doses	O
than	O
usually	O
prescribed	O
for	O
either	O
the	O
tricyclic	B
antidepressant	I
agent	I
or	O
the	O
other	O
drug	O
.	O

It	O
is	O
desirable	O
to	O
monitor	O
TCAplasma	O
levels	O
whenever	O
an	O
agent	O
of	O
the	O
tricyclic	B
antidepressant	I
class	I
including	O
Anafranil	B
is	O
going	O
to	O
be	O
co	O
-	O
administered	O
with	O
another	O
drug	O
known	O
to	O
be	O
an	O
inhibitor	O
of	O
P450	O
2D6	O
(	O
and	O
/	O
or	O
P450	O
1A2	O
)	O
.	O

Because	O
Anafranil	B
is	O
highly	O
bound	O
to	O
serum	O
protein	O
,	O
the	O
administration	O
of	O
Anafranil	B
to	O
patients	O
taking	O
other	O
drugs	O
that	O
are	O
highly	O
bound	O
to	O
protein	O
(	O
e	O
.	O
g	O
.	O
,	O
warfarin	B
,	O
digoxin	B
)	O
may	O
cause	O
an	O
increase	O
in	O
plasma	O
concentrations	O
of	O
these	O
drugs	O
,	O
potentially	O
resulting	O
in	O
adverse	O
effects	O
.	O

Effect	O
of	O
Clonazepam	B
on	O
the	O
Pharmacokinetics	O
of	O
Other	O
Drugs	O
:	O
Clonazepam	B
does	O
not	O
appear	O
to	O
alter	O
the	O
pharmacokinetics	O
of	O
phenytoin	B
,	O
carbamazepine	B
,	O
or	O
phenobarbital	B
.	O

Effect	O
of	O
Other	O
Drugs	O
on	O
the	O
Pharmacokinetics	O
of	O
Clonazepam	B
:	O
Literature	O
reports	O
suggest	O
that	O
ranitidine	B
,	O
an	O
agent	O
that	O
decreases	O
stomach	O
acidity	O
,	O
does	O
not	O
greatly	O
alter	O
clonazepam	B
pharmacokinetics	O
.	O

In	O
a	O
study	O
in	O
which	O
the	O
2	O
mg	O
clonazepam	B
orally	O
disintegrating	O
tablet	O
was	O
administered	O
with	O
and	O
without	O
propantheline	B
(	O
an	O
anticholinergic	B
agent	I
with	O
multiple	O
effects	O
on	O
the	O
GI	O
tract	O
)	O
to	O
healthy	O
volunteers	O
,	O
the	O
AUC	O
of	O
clonazepam	B
was	O
10	O
%	O
lower	O
and	O
the	O
Cmax	O
of	O
clonazepam	B
was	O
20	O
%	O
lower	O
when	O
the	O
orally	O
disintegrating	O
