The fluoroquinolones are a rapidly growing class of antibiotics with a broad spectrum of activity against gram-negative and some gram-positive aerobic bacteria.
fluoroquinolones	4-19	antibiotics	52-62	false
azithromycin	32-43	sulfamethoxazole	275-290	mechanism
azithromycin	32-43	zidovudine	295-304	mechanism
atorvastatin	92-103	carbamazepine	106-118	false
atorvastatin	92-103	cetirizine	121-130	false
atorvastatin	92-103	didanosine	133-142	false
atorvastatin	92-103	efavirenz	145-153	false
atorvastatin	92-103	fluconazole	156-166	false
atorvastatin	92-103	indinavir	169-177	false
atorvastatin	92-103	midazolam	180-188	false
atorvastatin	92-103	rifabutin	191-199	false
atorvastatin	92-103	sildenafil	202-211	false
atorvastatin	92-103	theophylline	214-225	false
atorvastatin	92-103	triazolam	251-259	false
atorvastatin	92-103	trimethoprim	262-273	false
atorvastatin	92-103	sulfamethoxazole	275-290	false
atorvastatin	92-103	zidovudine	295-304	false
carbamazepine	106-118	cetirizine	121-130	false
carbamazepine	106-118	didanosine	133-142	false
carbamazepine	106-118	efavirenz	145-153	false
carbamazepine	106-118	fluconazole	156-166	false
carbamazepine	106-118	indinavir	169-177	false
carbamazepine	106-118	midazolam	180-188	false
carbamazepine	106-118	rifabutin	191-199	false
carbamazepine	106-118	sildenafil	202-211	false
carbamazepine	106-118	theophylline	214-225	false
carbamazepine	106-118	triazolam	251-259	false
carbamazepine	106-118	trimethoprim	262-273	false
carbamazepine	106-118	sulfamethoxazole	275-290	false
carbamazepine	106-118	zidovudine	295-304	false
cetirizine	121-130	didanosine	133-142	false
cetirizine	121-130	efavirenz	145-153	false
cetirizine	121-130	fluconazole	156-166	false
cetirizine	121-130	indinavir	169-177	false
cetirizine	121-130	midazolam	180-188	false
cetirizine	121-130	rifabutin	191-199	false
cetirizine	121-130	sildenafil	202-211	false
cetirizine	121-130	theophylline	214-225	false
cetirizine	121-130	triazolam	251-259	false
cetirizine	121-130	trimethoprim	262-273	false
cetirizine	121-130	sulfamethoxazole	275-290	false
cetirizine	121-130	zidovudine	295-304	false
didanosine	133-142	efavirenz	145-153	false
didanosine	133-142	fluconazole	156-166	false
didanosine	133-142	indinavir	169-177	false
didanosine	133-142	midazolam	180-188	false
didanosine	133-142	rifabutin	191-199	false
didanosine	133-142	sildenafil	202-211	false
didanosine	133-142	theophylline	214-225	false
didanosine	133-142	triazolam	251-259	false
didanosine	133-142	trimethoprim	262-273	false
didanosine	133-142	sulfamethoxazole	275-290	false
didanosine	133-142	zidovudine	295-304	false
efavirenz	145-153	fluconazole	156-166	false
efavirenz	145-153	indinavir	169-177	false
efavirenz	145-153	midazolam	180-188	false
efavirenz	145-153	rifabutin	191-199	false
efavirenz	145-153	sildenafil	202-211	false
efavirenz	145-153	theophylline	214-225	false
efavirenz	145-153	triazolam	251-259	false
efavirenz	145-153	trimethoprim	262-273	false
efavirenz	145-153	sulfamethoxazole	275-290	false
efavirenz	145-153	zidovudine	295-304	false
fluconazole	156-166	indinavir	169-177	false
fluconazole	156-166	midazolam	180-188	false
fluconazole	156-166	rifabutin	191-199	false
fluconazole	156-166	sildenafil	202-211	false
fluconazole	156-166	theophylline	214-225	false
fluconazole	156-166	triazolam	251-259	false
fluconazole	156-166	trimethoprim	262-273	false
fluconazole	156-166	sulfamethoxazole	275-290	false
fluconazole	156-166	zidovudine	295-304	false
indinavir	169-177	midazolam	180-188	false
indinavir	169-177	rifabutin	191-199	false
indinavir	169-177	sildenafil	202-211	false
indinavir	169-177	theophylline	214-225	false
indinavir	169-177	triazolam	251-259	false
indinavir	169-177	trimethoprim	262-273	false
indinavir	169-177	sulfamethoxazole	275-290	false
indinavir	169-177	zidovudine	295-304	false
midazolam	180-188	rifabutin	191-199	false
midazolam	180-188	sildenafil	202-211	false
midazolam	180-188	theophylline	214-225	false
midazolam	180-188	triazolam	251-259	false
midazolam	180-188	trimethoprim	262-273	false
midazolam	180-188	sulfamethoxazole	275-290	false
midazolam	180-188	zidovudine	295-304	false
rifabutin	191-199	sildenafil	202-211	false
rifabutin	191-199	theophylline	214-225	false
rifabutin	191-199	triazolam	251-259	false
rifabutin	191-199	trimethoprim	262-273	false
rifabutin	191-199	sulfamethoxazole	275-290	false
rifabutin	191-199	zidovudine	295-304	false
sildenafil	202-211	theophylline	214-225	false
sildenafil	202-211	triazolam	251-259	false
sildenafil	202-211	trimethoprim	262-273	false
sildenafil	202-211	sulfamethoxazole	275-290	false
sildenafil	202-211	zidovudine	295-304	false
theophylline	214-225	triazolam	251-259	false
theophylline	214-225	trimethoprim	262-273	false
theophylline	214-225	sulfamethoxazole	275-290	false
theophylline	214-225	zidovudine	295-304	false
triazolam	251-259	trimethoprim	262-273	false
triazolam	251-259	sulfamethoxazole	275-290	false
triazolam	251-259	zidovudine	295-304	false
trimethoprim	262-273	sulfamethoxazole	275-290	false
trimethoprim	262-273	zidovudine	295-304	false
sulfamethoxazole	275-290	zidovudine	295-304	false

Co-administration with efavirenz or fluconazole had a modest effect on the pharmacokinetics of azithromycin.
efavirenz	23-31	fluconazole	36-46	false
efavirenz	23-31	azithromycin	95-106	mechanism
fluconazole	36-46	azithromycin	95-106	mechanism

Until further data are developed regarding drug interactions when azithromycin and these drugs are used concomitantly, careful monitoring of patients is advised: Digoxin elevated digoxin concentrations.
azithromycin	66-77	Digoxin	162-168	false
azithromycin	66-77	digoxin	179-185	false
Digoxin	162-168	digoxin	179-185	false

Ergotamine or dihydroergotamine acute ergot toxicity characterized by severe peripheral vasospasm and dysesthesia.
Ergotamine	0-9	dihydroergotamine	14-30	false

Cyclosporine, hexobarbital and phenytoin concentrations.
Cyclosporine	0-11	hexobarbital	14-25	false
Cyclosporine	0-11	phenytoin	31-39	false
hexobarbital	14-25	phenytoin	31-39	false

Azlocillin should not be administered concomitantly with amikacin, ciprofloxacin, gentamicin, netilmicin, or tobramycin.
Azlocillin	0-9	amikacin	57-64	advise
Azlocillin	0-9	ciprofloxacin	67-79	advise
Azlocillin	0-9	gentamicin	82-91	advise
Azlocillin	0-9	netilmicin	94-103	advise
Azlocillin	0-9	tobramycin	109-118	advise
amikacin	57-64	ciprofloxacin	67-79	false
amikacin	57-64	gentamicin	82-91	false
amikacin	57-64	netilmicin	94-103	false
amikacin	57-64	tobramycin	109-118	false
ciprofloxacin	67-79	gentamicin	82-91	false
ciprofloxacin	67-79	netilmicin	94-103	false
ciprofloxacin	67-79	tobramycin	109-118	false
gentamicin	82-91	netilmicin	94-103	false
gentamicin	82-91	tobramycin	109-118	false
netilmicin	94-103	tobramycin	109-118	false

Interactions attributed to the combined use of baclofen injection and epidural morphine include hypotension and dyspnea.
baclofen	47-54	morphine	79-86	effect

SIDE EFFECTS (KEMSTRO) The most common adverse reaction during treatment with baclofen is transient drowsiness (10-63%).
KEMSTRO	14-20	baclofen	78-85	false

The adverse experience profile seen with KEMSTROTM was similar to that seen with baclofen tablets.
KEMSTROTM	41-49	baclofen	81-88	false

No drug interaction studies have been conducted for COLAZAL, however the use of orally administered antibiotics could, theoretically, interfere with the release of mesalamine in the colon.
COLAZAL	52-58	antibiotics	100-110	false
COLAZAL	52-58	mesalamine	164-173	false
antibiotics	100-110	mesalamine	164-173	false

No dose adjustment is necessary when Simulect is added to triple-immunosuppression regimens including cyclosporine, corticosteroids, and either azathioprine or mycophenolate mofetil.
Simulect	37-44	cyclosporine	102-113	false
Simulect	37-44	corticosteroids	116-130	false
Simulect	37-44	azathioprine	144-155	false
Simulect	37-44	mycophenolate mofetil	160-180	false
cyclosporine	102-113	corticosteroids	116-130	false
cyclosporine	102-113	azathioprine	144-155	false
cyclosporine	102-113	mycophenolate mofetil	160-180	false
corticosteroids	116-130	azathioprine	144-155	false
corticosteroids	116-130	mycophenolate mofetil	160-180	false
azathioprine	144-155	mycophenolate mofetil	160-180	false

Total body clearance of Simulect was reduced by an average 22% and 51% when azathioprine and mycophenolate mofetil, respectively, were added to a regimen consisting of cyclosporine, USP (MODIFIED) and corticosteroids.
Simulect	24-31	azathioprine	76-87	mechanism
Simulect	24-31	mycophenolate mofetil	93-113	mechanism
Simulect	24-31	cyclosporine	168-179	false
Simulect	24-31	corticosteroids	201-215	false
azathioprine	76-87	mycophenolate mofetil	93-113	false
azathioprine	76-87	cyclosporine	168-179	false
azathioprine	76-87	corticosteroids	201-215	false
mycophenolate mofetil	93-113	cyclosporine	168-179	false
mycophenolate mofetil	93-113	corticosteroids	201-215	false
cyclosporine	168-179	corticosteroids	201-215	false

Nonetheless, the range of individual Simulect clearance values in the presence of azathioprine (12-57 mL/h) or mycophenolate mofetil (7-54 mL/h) did not extend outside the range observed with dual therapy (10-78 mL/h).
Simulect	37-44	azathioprine	82-93	false
Simulect	37-44	mycophenolate mofetil	111-131	false
azathioprine	82-93	mycophenolate mofetil	111-131	false

The following medications have been administered in clinical trials with Simulect with no increase in adverse reactions: ATG/ALG, azathioprine, corticosteroids, cyclosporine, mycophenolate mofetil, and muromonab-CD3.
Simulect	73-80	azathioprine	130-141	false
Simulect	73-80	corticosteroids	144-158	false
Simulect	73-80	cyclosporine	161-172	false
Simulect	73-80	mycophenolate mofetil	175-195	false
Simulect	73-80	muromonab-CD3	202-214	false
azathioprine	130-141	corticosteroids	144-158	false
azathioprine	130-141	cyclosporine	161-172	false
azathioprine	130-141	mycophenolate mofetil	175-195	false
azathioprine	130-141	muromonab-CD3	202-214	false
corticosteroids	144-158	cyclosporine	161-172	false
corticosteroids	144-158	mycophenolate mofetil	175-195	false
corticosteroids	144-158	muromonab-CD3	202-214	false
cyclosporine	161-172	mycophenolate mofetil	175-195	false
cyclosporine	161-172	muromonab-CD3	202-214	false
mycophenolate mofetil	175-195	muromonab-CD3	202-214	false

Albuterol, Antihistamines, antidiabetic drugs, diuretics, digitalis.
Albuterol	0-8	Antihistamines	11-24	false
Albuterol	0-8	antidiabetic drugs	27-44	false
Albuterol	0-8	diuretics	47-55	false
Albuterol	0-8	digitalis	58-66	false
Antihistamines	11-24	antidiabetic drugs	27-44	false
Antihistamines	11-24	diuretics	47-55	false
Antihistamines	11-24	digitalis	58-66	false
antidiabetic drugs	27-44	diuretics	47-55	false
antidiabetic drugs	27-44	digitalis	58-66	false
diuretics	47-55	digitalis	58-66	false

Diuretics: Patients on diuretics, especially those in whom diuretic therapy was recently instituted, may occasionally experience an excessive reduction of blood pressure after initiation of therapy with Lotensin.
Diuretics	0-8	diuretics	23-31	false
Diuretics	0-8	Lotensin	203-210	false
diuretics	23-31	Lotensin	203-210	effect

The possibility of hypotensive effects with Lotensin can be minimized by either discontinuing the diuretic or increasing the salt intake prior to initiation of treatment with Lotensin.
Lotensin	44-51	diuretic	98-105	false
Lotensin	44-51	Lotensin	175-182	false
diuretic	98-105	Lotensin	175-182	advise

Potassium Supplements and Potassium-Sparing Diuretics Lotensin can attenuate potassium loss caused by thiazide diuretics.
Potassium	0-8	Potassium-Sparing Diuretics	26-52	false
Potassium	0-8	thiazide diuretics	102-119	false
Potassium-Sparing Diuretics	26-52	thiazide diuretics	102-119	effect

Potassium-sparing diuretics (spironolactone, amiloride, triamterene, and others) or potassium supplements can increase the risk of hyperkalemia.
Potassium-sparing diuretics	0-26	spironolactone	29-42	false
Potassium-sparing diuretics	0-26	amiloride	45-53	false
Potassium-sparing diuretics	0-26	triamterene	56-66	false
Potassium-sparing diuretics	0-26	potassium	84-92	false
spironolactone	29-42	amiloride	45-53	false
spironolactone	29-42	triamterene	56-66	false
spironolactone	29-42	potassium	84-92	false
amiloride	45-53	triamterene	56-66	false
amiloride	45-53	potassium	84-92	false
triamterene	56-66	potassium	84-92	false

Oral Anticoagulants Interaction studies with warfarin and acenocoumarol failed to identify any clinically important effects on the serum concentrations or clinical effects of these anticoagulants.
Anticoagulants	5-18	warfarin	45-52	false
Anticoagulants	5-18	acenocoumarol	58-70	false
Anticoagulants	5-18	anticoagulants	181-194	false
warfarin	45-52	acenocoumarol	58-70	false
warfarin	45-52	anticoagulants	181-194	false
acenocoumarol	58-70	anticoagulants	181-194	false

Lithium: Increased serum lithium levels and symptoms of lithium toxicity have been reported in patients receiving ACE inhibitors during therapy with lithium.
Lithium	0-6	lithium	25-31	false
Lithium	0-6	lithium	56-62	false
Lithium	0-6	ACE inhibitors	114-127	false
Lithium	0-6	lithium	149-155	false
lithium	25-31	lithium	56-62	false
lithium	25-31	ACE inhibitors	114-127	false
lithium	25-31	lithium	149-155	false
lithium	56-62	ACE inhibitors	114-127	false
lithium	56-62	lithium	149-155	false
ACE inhibitors	114-127	lithium	149-155	mechanism

If a diuretic is also used, the risk of lithium toxicity may be increased.
diuretic	5-12	lithium	40-46	effect

Other No clinically important pharmacokinetic interactions occurred when Lotensin was administered concomitantly with hydrochlorothiazide, chlorthalidone, furosemide, digoxin, propranolol, atenolol, naproxen, or cimetidine.
Lotensin	73-80	hydrochlorothiazide	118-136	false
Lotensin	73-80	chlorthalidone	139-152	false
Lotensin	73-80	furosemide	155-164	false
Lotensin	73-80	digoxin	167-173	false
Lotensin	73-80	propranolol	176-186	false
Lotensin	73-80	atenolol	189-196	false
Lotensin	73-80	naproxen	199-206	false
Lotensin	73-80	cimetidine	212-221	false
hydrochlorothiazide	118-136	chlorthalidone	139-152	false
hydrochlorothiazide	118-136	furosemide	155-164	false
hydrochlorothiazide	118-136	digoxin	167-173	false
hydrochlorothiazide	118-136	propranolol	176-186	false
hydrochlorothiazide	118-136	atenolol	189-196	false
hydrochlorothiazide	118-136	naproxen	199-206	false
hydrochlorothiazide	118-136	cimetidine	212-221	false
chlorthalidone	139-152	furosemide	155-164	false
chlorthalidone	139-152	digoxin	167-173	false
chlorthalidone	139-152	propranolol	176-186	false
chlorthalidone	139-152	atenolol	189-196	false
chlorthalidone	139-152	naproxen	199-206	false
chlorthalidone	139-152	cimetidine	212-221	false
furosemide	155-164	digoxin	167-173	false
furosemide	155-164	propranolol	176-186	false
furosemide	155-164	atenolol	189-196	false
furosemide	155-164	naproxen	199-206	false
furosemide	155-164	cimetidine	212-221	false
digoxin	167-173	propranolol	176-186	false
digoxin	167-173	atenolol	189-196	false
digoxin	167-173	naproxen	199-206	false
digoxin	167-173	cimetidine	212-221	false
propranolol	176-186	atenolol	189-196	false
propranolol	176-186	naproxen	199-206	false
propranolol	176-186	cimetidine	212-221	false
atenolol	189-196	naproxen	199-206	false
atenolol	189-196	cimetidine	212-221	false
naproxen	199-206	cimetidine	212-221	false

Lotensin has been used concomitantly with beta-adrenergic-blocking agents, calcium-channel-blocking agents, diuretics, digoxin, and hydralazine, without evidence of clinically important adverse interactions.
Lotensin	0-7	beta-adrenergic-blocking agents	42-72	false
Lotensin	0-7	calcium-channel-blocking agents	75-105	false
Lotensin	0-7	diuretics	108-116	false
Lotensin	0-7	digoxin	119-125	false
Lotensin	0-7	hydralazine	132-142	false
beta-adrenergic-blocking agents	42-72	calcium-channel-blocking agents	75-105	false
beta-adrenergic-blocking agents	42-72	diuretics	108-116	false
beta-adrenergic-blocking agents	42-72	digoxin	119-125	false
beta-adrenergic-blocking agents	42-72	hydralazine	132-142	false
calcium-channel-blocking agents	75-105	diuretics	108-116	false
calcium-channel-blocking agents	75-105	digoxin	119-125	false
calcium-channel-blocking agents	75-105	hydralazine	132-142	false
diuretics	108-116	digoxin	119-125	false
diuretics	108-116	hydralazine	132-142	false
digoxin	119-125	hydralazine	132-142	false

Benazepril, like other ACE inhibitors, has had less than additive effects with beta-adrenergic blockers, presumably because both drugs lower blood pressure by inhibiting parts of the renin-angiotensin system
Benazepril	0-9	ACE inhibitors	23-36	false
Benazepril	0-9	beta-adrenergic blockers	79-102	effect
ACE inhibitors	23-36	beta-adrenergic blockers	79-102	effect

May interact with the following: cholestyramine, colestipol (use with thiazide diuretics may prevent the diuretic from working properly;
cholestyramine	33-46	colestipol	49-58	false
cholestyramine	33-46	thiazide diuretics	70-87	effect
cholestyramine	33-46	diuretic	105-112	false
colestipol	49-58	thiazide diuretics	70-87	effect
colestipol	49-58	diuretic	105-112	false
thiazide diuretics	70-87	diuretic	105-112	false

Bentiromide may interact with acetaminophen (e.g., Tylenol), chloramphenicol (e.g., Chloromycetin), local anesthetics (e.g., benzocaine and lidocaine), para-aminobenzoic acid (PABA)-containing preparations (e.g., sunscreens and some multivitamins), procainamide (e.g., Pronestyl), sulfonamides (sulfa medicines), thiazide diuretics (use of these medicines during the test period will affect the test results), and pancreatic supplements (use of pancreatic supplements may give false test results).
Bentiromide	0-10	acetaminophen	30-42	int
Bentiromide	0-10	Tylenol	51-57	int
Bentiromide	0-10	chloramphenicol	61-75	int
Bentiromide	0-10	Chloromycetin	84-96	int
Bentiromide	0-10	anesthetics	106-116	int
Bentiromide	0-10	benzocaine	125-134	int
Bentiromide	0-10	lidocaine	140-148	int
Bentiromide	0-10	para-aminobenzoic acid	152-173	int
Bentiromide	0-10	PABA	176-179	int
Bentiromide	0-10	multivitamins	233-245	int
Bentiromide	0-10	procainamide	249-260	int
Bentiromide	0-10	Pronestyl	269-277	int
Bentiromide	0-10	sulfonamides	281-292	int
Bentiromide	0-10	thiazide diuretics	313-330	int
acetaminophen	30-42	Tylenol	51-57	false
acetaminophen	30-42	chloramphenicol	61-75	false
acetaminophen	30-42	Chloromycetin	84-96	false
acetaminophen	30-42	anesthetics	106-116	false
acetaminophen	30-42	benzocaine	125-134	false
acetaminophen	30-42	lidocaine	140-148	false
acetaminophen	30-42	para-aminobenzoic acid	152-173	false
acetaminophen	30-42	PABA	176-179	false
acetaminophen	30-42	multivitamins	233-245	false
acetaminophen	30-42	procainamide	249-260	false
acetaminophen	30-42	Pronestyl	269-277	false
acetaminophen	30-42	sulfonamides	281-292	false
acetaminophen	30-42	thiazide diuretics	313-330	false
Tylenol	51-57	chloramphenicol	61-75	false
Tylenol	51-57	Chloromycetin	84-96	false
Tylenol	51-57	anesthetics	106-116	false
Tylenol	51-57	benzocaine	125-134	false
Tylenol	51-57	lidocaine	140-148	false
Tylenol	51-57	para-aminobenzoic acid	152-173	false
Tylenol	51-57	PABA	176-179	false
Tylenol	51-57	multivitamins	233-245	false
Tylenol	51-57	procainamide	249-260	false
Tylenol	51-57	Pronestyl	269-277	false
Tylenol	51-57	sulfonamides	281-292	false
Tylenol	51-57	thiazide diuretics	313-330	false
chloramphenicol	61-75	Chloromycetin	84-96	false
chloramphenicol	61-75	anesthetics	106-116	false
chloramphenicol	61-75	benzocaine	125-134	false
chloramphenicol	61-75	lidocaine	140-148	false
chloramphenicol	61-75	para-aminobenzoic acid	152-173	false
chloramphenicol	61-75	PABA	176-179	false
chloramphenicol	61-75	multivitamins	233-245	false
chloramphenicol	61-75	procainamide	249-260	false
chloramphenicol	61-75	Pronestyl	269-277	false
chloramphenicol	61-75	sulfonamides	281-292	false
chloramphenicol	61-75	thiazide diuretics	313-330	false
Chloromycetin	84-96	anesthetics	106-116	false
Chloromycetin	84-96	benzocaine	125-134	false
Chloromycetin	84-96	lidocaine	140-148	false
Chloromycetin	84-96	para-aminobenzoic acid	152-173	false
Chloromycetin	84-96	PABA	176-179	false
Chloromycetin	84-96	multivitamins	233-245	false
Chloromycetin	84-96	procainamide	249-260	false
Chloromycetin	84-96	Pronestyl	269-277	false
Chloromycetin	84-96	sulfonamides	281-292	false
Chloromycetin	84-96	thiazide diuretics	313-330	false
anesthetics	106-116	benzocaine	125-134	false
anesthetics	106-116	lidocaine	140-148	false
anesthetics	106-116	para-aminobenzoic acid	152-173	false
anesthetics	106-116	PABA	176-179	false
anesthetics	106-116	multivitamins	233-245	false
anesthetics	106-116	procainamide	249-260	false
anesthetics	106-116	Pronestyl	269-277	false
anesthetics	106-116	sulfonamides	281-292	false
anesthetics	106-116	thiazide diuretics	313-330	false
benzocaine	125-134	lidocaine	140-148	false
benzocaine	125-134	para-aminobenzoic acid	152-173	false
benzocaine	125-134	PABA	176-179	false
benzocaine	125-134	multivitamins	233-245	false
benzocaine	125-134	procainamide	249-260	false
benzocaine	125-134	Pronestyl	269-277	false
benzocaine	125-134	sulfonamides	281-292	false
benzocaine	125-134	thiazide diuretics	313-330	false
lidocaine	140-148	para-aminobenzoic acid	152-173	false
lidocaine	140-148	PABA	176-179	false
lidocaine	140-148	multivitamins	233-245	false
lidocaine	140-148	procainamide	249-260	false
lidocaine	140-148	Pronestyl	269-277	false
lidocaine	140-148	sulfonamides	281-292	false
lidocaine	140-148	thiazide diuretics	313-330	false
para-aminobenzoic acid	152-173	PABA	176-179	false
para-aminobenzoic acid	152-173	multivitamins	233-245	false
para-aminobenzoic acid	152-173	procainamide	249-260	false
para-aminobenzoic acid	152-173	Pronestyl	269-277	false
para-aminobenzoic acid	152-173	sulfonamides	281-292	false
para-aminobenzoic acid	152-173	thiazide diuretics	313-330	false
PABA	176-179	multivitamins	233-245	false
PABA	176-179	procainamide	249-260	false
PABA	176-179	Pronestyl	269-277	false
PABA	176-179	sulfonamides	281-292	false
PABA	176-179	thiazide diuretics	313-330	false
multivitamins	233-245	procainamide	249-260	false
multivitamins	233-245	Pronestyl	269-277	false
multivitamins	233-245	sulfonamides	281-292	false
multivitamins	233-245	thiazide diuretics	313-330	false
procainamide	249-260	Pronestyl	269-277	false
procainamide	249-260	sulfonamides	281-292	false
procainamide	249-260	thiazide diuretics	313-330	false
Pronestyl	269-277	sulfonamides	281-292	false
Pronestyl	269-277	thiazide diuretics	313-330	false
sulfonamides	281-292	thiazide diuretics	313-330	false

Hypertensive crises have resulted when sympathomimetic amines have been used concomitantly within14 days following use of monoamine oxidase inhibitors.
sympathomimetic amines	39-60	monoamine oxidase inhibitors	122-149	effect

DIDREX should not be used concomitantly with other CNS stimulants.
DIDREX	0-5	CNS stimulants	51-64	advise

Amphetamines may decrease the hypotensive effect of antihypertensives.
Amphetamines	0-11	antihypertensives	52-68	effect

Amphetamines may enhance the effects of tricyclic antidepressants.
Amphetamines	0-11	tricyclic antidepressants	40-64	effect

Urinary acidifying agents decrease blood levels and increase excretion of amphetamines.
Urinary acidifying	0-17	amphetamines	74-85	mechanism

Benzthiazide may interact with alcohol, blood thinners, decongestant drugs (allergy, cold, and sinus medicines), diabetic drugs, lithium, norepinephrine, NSAIDs like Aleve or Ibuprofen, and high blood pressure medications.
Benzthiazide	0-11	alcohol	31-37	int
Benzthiazide	0-11	blood thinner	40-52	int
Benzthiazide	0-11	decongestant drugs	56-73	int
Benzthiazide	0-11	lithium	129-135	int
Benzthiazide	0-11	norepinephrine	138-151	int
Benzthiazide	0-11	NSAIDs	154-159	int
Benzthiazide	0-11	Aleve	166-170	int
Benzthiazide	0-11	Ibuprofen	175-183	int
alcohol	31-37	blood thinner	40-52	false
alcohol	31-37	decongestant drugs	56-73	false
alcohol	31-37	lithium	129-135	false
alcohol	31-37	norepinephrine	138-151	false
alcohol	31-37	NSAIDs	154-159	false
alcohol	31-37	Aleve	166-170	false
alcohol	31-37	Ibuprofen	175-183	false
blood thinner	40-52	decongestant drugs	56-73	false
blood thinner	40-52	lithium	129-135	false
blood thinner	40-52	norepinephrine	138-151	false
blood thinner	40-52	NSAIDs	154-159	false
blood thinner	40-52	Aleve	166-170	false
blood thinner	40-52	Ibuprofen	175-183	false
decongestant drugs	56-73	lithium	129-135	false
decongestant drugs	56-73	norepinephrine	138-151	false
decongestant drugs	56-73	NSAIDs	154-159	false
decongestant drugs	56-73	Aleve	166-170	false
decongestant drugs	56-73	Ibuprofen	175-183	false
lithium	129-135	norepinephrine	138-151	false
lithium	129-135	NSAIDs	154-159	false
lithium	129-135	Aleve	166-170	false
lithium	129-135	Ibuprofen	175-183	false
norepinephrine	138-151	NSAIDs	154-159	false
norepinephrine	138-151	Aleve	166-170	false
norepinephrine	138-151	Ibuprofen	175-183	false
NSAIDs	154-159	Aleve	166-170	false
NSAIDs	154-159	Ibuprofen	175-183	false
Aleve	166-170	Ibuprofen	175-183	false

Antipsychotic drugs such as phenothiazines or haloperidol;
Antipsychotic drugs	0-18	phenothiazines	28-41	false
Antipsychotic drugs	0-18	haloperidol	46-56	false
phenothiazines	28-41	haloperidol	46-56	false

Nitrates: The concomitant use of Bepridil with long- and short-acting nitrates has been safely tolerated in patients with stable angina pectoris.
Nitrates	0-7	Bepridil	33-40	false
Nitrates	0-7	nitrates	70-77	false
Bepridil	33-40	nitrates	70-77	false

Sublingual nitroglycerin may be taken if necessary for the control of acute angina attacks during Bepridil therapy.
nitroglycerin	11-23	Bepridil	98-105	false

Beta-blocking Agents: The concomitant use of Bepridil and beta-blocking agents has been well tolerated in patients with stable angina.
Beta-blocking Agents	0-19	Bepridil	45-52	false
Beta-blocking Agents	0-19	beta-blocking agents	58-77	false
Bepridil	45-52	beta-blocking agents	58-77	false

Digoxin: In controlled studies in healthy volunteers, bepridil hydrochloride either had no effect (one study) or was associated with modest increases, about 30% (two studies) in steady-state serum digoxin concentrations.
Digoxin	0-6	bepridil hydrochloride	54-75	false
Digoxin	0-6	digoxin	197-203	false
bepridil hydrochloride	54-75	digoxin	197-203	mechanism

Limited clinical data in angina patients receiving concomitant bepridil hydrochloride and digoxin therapy indicate no discernible changes in serum digoxin levels.
bepridil hydrochloride	63-84	digoxin	90-96	false

Oral Hypoglycemics: Bepridil has been safely used in diabetic patients without significantly lowering their blood glucose levels or altering their need for insulin or oral hypoglycemic agents.
Hypoglycemics	5-17	Bepridil	20-27	false
Hypoglycemics	5-17	insulin	156-162	false
Hypoglycemics	5-17	hypoglycemic agents	172-190	false
Bepridil	20-27	insulin	156-162	false
Bepridil	20-27	hypoglycemic agents	172-190	false
insulin	156-162	hypoglycemic agents	172-190	false

In general, these are drugs that have one or more pharmacologic activities similar to bepridil hydrochloride, including anti-arrhythmic agents such as quinidine and procainamide, cardiac glycosides and tricyclic anti-depressants.
bepridil hydrochloride	86-107	anti-arrhythmic agents	120-141	false
bepridil hydrochloride	86-107	quinidine	151-159	false
bepridil hydrochloride	86-107	procainamide	165-176	false
bepridil hydrochloride	86-107	cardiac glycosides	179-196	false
bepridil hydrochloride	86-107	tricyclic anti-depressants	202-227	false
anti-arrhythmic agents	120-141	quinidine	151-159	false
anti-arrhythmic agents	120-141	procainamide	165-176	false
anti-arrhythmic agents	120-141	cardiac glycosides	179-196	false
anti-arrhythmic agents	120-141	tricyclic anti-depressants	202-227	false
quinidine	151-159	procainamide	165-176	false
quinidine	151-159	cardiac glycosides	179-196	false
quinidine	151-159	tricyclic anti-depressants	202-227	false
procainamide	165-176	cardiac glycosides	179-196	false
procainamide	165-176	tricyclic anti-depressants	202-227	false
cardiac glycosides	179-196	tricyclic anti-depressants	202-227	false

Anti-arrhythmics and tricyclic anti-depressants could exaggerate the prolongation of the QT interval observed with bepridil hydrochloride.
Anti-arrhythmics	0-15	tricyclic anti-depressants	21-46	false
Anti-arrhythmics	0-15	bepridil hydrochloride	115-136	effect
tricyclic anti-depressants	21-46	bepridil hydrochloride	115-136	effect

Cardiac glycosides could exaggerate the depression of AV nodal conduction observed with bepridil hydrochloride.
Cardiac glycosides	0-17	bepridil hydrochloride	88-109	effect

The following drugs have been coadministered with Kerlone and have not altered its pharmacokinetics: cimetidine, nifedipine, chlorthalidone, and hydrochlorothiazide.
Kerlone	50-56	cimetidine	101-110	false
Kerlone	50-56	nifedipine	113-122	false
Kerlone	50-56	chlorthalidone	125-138	false
Kerlone	50-56	hydrochlorothiazide	145-163	false
cimetidine	101-110	nifedipine	113-122	false
cimetidine	101-110	chlorthalidone	125-138	false
cimetidine	101-110	hydrochlorothiazide	145-163	false
nifedipine	113-122	chlorthalidone	125-138	false
nifedipine	113-122	hydrochlorothiazide	145-163	false
chlorthalidone	125-138	hydrochlorothiazide	145-163	false

Concomitant administration of Kerlone with the oral anticoagulant warfarin has been shown not to potentiate the anticoagulant effect of warfarin.
